ZIP,note
94707,"trunk cavity decay, lean over driveway, branch wound, next to power pole"
94705,"trunk cavity wound from repaving, crowded"
94707,"trunk cavity, branch wound, hit by trucks, road clearance, next to utility, deadwood"
94707,"trunk cavity, branch wounds, branch failure, recently pru, next to utility"
94707,"trunk cavity, branch wounds, topped, leaning over driveway"
94702,"trunk cavity, conks, crown clean & thin, trunk & branch decay"
94705,"trunk cavity, crowded"
94705,"trunk cavity, crown clean and thin, slight lean towards the sidewalk, crossed branches, watersprouts"
94705,"trunk cavity, crown dieback, suckers, large deadwood, lean towards the road,"
94705,"trunk cavity, dead cambium, trunk spliting, branch failure, curved trunk, next to utility"
94707,"trunk cavity, deadwood"
94708,"trunk cavity, deadwood, branch failure, branch wounds, crossed branches, almost dead"
94708,"trunk cavity, deadwood, broken branch, next to utility, uneven weight"
94708,"trunk cavity, deadwood, crown dieback, lean over road, on to of utility,"
94708,"trunk cavity, deadwood, topped, next to utilities,"
94705,"trunk cavity, decaying pruning cuts, end weight reduction, deadwood, previously topped, sucker growth"
94702,"trunk cavity, decaying pruning cuts, suckers, crown dieback, deadwood"
94705,"trunk cavity, exposed roots, crowded, road clearance, branch wound, branch failure, deadwood"
94707,"trunk cavity, included bark, between path & rocks"
94705,"trunk cavity, included bark, crossed branches, large branch wounds, curved trunk, bad prunning cuts"
94702,"trunk cavity, included bark, crown dieback, slight lean, suckers, deadwood"
94708,"trunk cavity, ivy on trunk, crowded,  severe lean over road and property, next to utility,"
94708,"trunk cavity, ivy on trunk, curved trunk, crowded"
94707,"trunk cavity, large deadwood"
94708,"trunk cavity, lean over road, road clearance,"
94705,"trunk cavity, looks like burrow/nest, root wounds, deadwood, stubs, road clearance"
94704,"trunk cavity, next to power pole, trunk wounds, crown clean"
94702,"trunk cavity, next to utility, decaying pruning cuts, bark splits, roots cut from repaving, slight lean towards road, included bark"
94704,"trunk cavity, predominant leaders, included bark, large branch wounds, weight reduction"
94707,"trunk cavity, road clearance"
94705,"trunk cavity, root cavities, exposed roots, next to utility, curved trunk, branch failure, topped"
94705,"trunk cavity, root growing over curb, next to utility, deadwood, dieback,"
94705,"trunk cavity, root wounds, exposed roots, next to utility, weight reduction  large deadwood over sidewalk,"
94709,"trunk cavity, roots cut for repaving"
94705,"trunk cavity, roots have been cut, exposed roots, sucker growth, decaying cavity, weight reduction, cavity 29'' long, poor structure, branch about to stap off,"
94705,"trunk cavity, roots have been cut, lean over road, deadwood, exposed roots,"
94707,"trunk cavity, topped"
94707,"trunk cavity, topped"
94707,"trunk cavity, topped, deadwood, next to utility"
94707,"trunk cavity, trunk wound"
94707,"trunk cavity, trunk wound, growing from stump"
94707,"trunk cavity, trunk wound, included bark, lean over sidewalk, uneven weight, next to power pole"
94704,"trunk cavity, uneven weight, between utilities"
94708,"trunk cavity, uneven weight, crowded,"
94705,"trunk cavity, uneven weight, deadwood, weight reduction,"
94703,"trunk cavity, uneven weight, next to bus shelter, between road & tennis courts, crown dieback, crown clean, building & road clearance suckers"
94709,"trunk cavity, uneven weight, weight reduction, sidewalk clearance"
94704,"trunk cavity,predominant leaders,  large branch cavity, deadwood, growing over curb, crossed branches, sucker growth, weight reduction"
94702,trunk choked by string
94709,"trunk conchs @ 15', suckers, deadwood, roots cut from repaving"
94702,"trunk conk @ 11', uneven weight towards property, roots cut from repaving, trunk wound, nest"
94703,"trunk conks, crown dieback, recently pruned, uneven weight, next to power pole, branch wounds, hit by vehicles"
94703,"trunk conks, large trunk wounds & branch failures"
94702,"trunk conks, sooty mold, next to utilities, deadwood"
94702,"trunk covered with ivy, deadwood , crown clean thin"
94710,trunk covered with plastic
94710,trunk covered with vines
94707,trunk crack
94708,"trunk crack, included bark, deadwood, crowded"
94707,"trunk crack, included bark, next to sewer cleanout, lean over sidewalk, hit by trucks, needs crown raise"
94707,"trunk crack, poor structure, crown dieback, 2"" hanger over sidewalk"
94707,"trunk crack, sidewalk & road clearance"
94705,"trunk cracked & decaying, branch failure, suckers, slight lean, under sycamore"
94709,"trunk cracked, crown dieback, large scaffold removed"
94705,"trunk cracked, dead cambium, root wounds, crown dieback in top"
94707,"trunk cracking, under large elm"
94707,trunk cracks
94708,"trunk craked, dead"
94702,trunk curved at base
94710,trunk damage from rubbing
94710,"trunk damage from rubbing, other trunk wounds"
94705,"trunk damage, growing beneath oak, sidewalk clearance"
94704,"trunk deacay, trunk conks, slight lean, crowded, in decline, cracked branches, included bark"
94702,"trunk decay @ 2', crossed branches, curved trunk, slight lean towards road"
94708,"trunk decay, 3"" conk @ 2', lean towards property, under bay, decaying branch failure, sapsucker damage,"
94710,"trunk decay, crossed branches, crown dieback, suckers, crown clean, sign clearance"
94702,"trunk decay, crown dieback, suckers, included bark, uneven weight, slight lean"
94703,"trunk decay, decay in primary branch union, suckers, uneven weight, next to fence, included bark"
94710,"trunk decay, eye bolt in trunk, uneven weight, suckers, crown clean & thin, trunk conk, slight lean towards road"
94704,"trunk decay, fungal fruiting bodies, uneven weight"
94703,"trunk decay, large trunk wounds, hit by vehicles, uneven weight"
94705,"trunk decay, roots cut from repaving, trunk galls, chlorotic, crown dieback, in decline, lifting driveway"
94710,"trunk decay, suckers, reduced, uneven weight, in decline, cracked branches"
94703,"trunk decay, topped"
94703,"trunk decay, uneven weight over road, trunk cavity, crossed branches, next to utilities, branch failures"
94703,"trunk decay, uneven weight, next to sewer cleanout, crowded"
94702,"trunk decay, uneven weight, sidewalk clearance"
94708,"trunk decaying, branch wound, de"
94702,"trunk depressions, crown raise, endweight reduction, slight lean, in tot lot"
94705,"trunk devides at 4', crossed branches, lean over road, deadwood, trunk wound, hit by trunks, branch wounds, road clearance,"
94708,"trunk devides at 6' toppled,"
94708,trunk divides @ 10'
94707,"trunk divides @ 3', crowded, growing into power lines"
94705,"trunk divides @ 4', crowded, deadwood, root wounds, dead cambium, sign clearance"
94705,"trunk divides @ 5', included bark, competing leaders, crowded, next to utility vault"
94708,trunk divides @ 65'
94708,"trunk divides @ base, very large trunk leaning toward property away from road"
94708,trunk divides mult times
94708,"trunk division @ 25', crown dieback"
94708,trunk division @ 3' to 4 stems
94710,"trunk failure, crown resting on ground, suckers from upheaval, next to frisbee golf tee"
94710,"trunk failure, laying in pond, rerooted?"
94710,"trunk failure, laying on acacias"
94707,trunk gall
94709,"trunk gall, crossed branches, crown clean & thin"
94703,"trunk gall, crowded, next to power pole, crossed branches, uneven weight, decaying prunning cuts, crown clean"
94710,"trunk gall, crowded, road clearance, psyllids"
94703,"trunk gall, crowded, uneven weight"
94707,trunk galls
94709,trunk galls
94707,"trunk galls, LV line strapped to branch, endweight reduction"
94707,"trunk galls, between utility & hydrant"
94707,"trunk galls, branch conch, crown dieback, deadwood, uneven weight"
94705,"trunk galls, corrected lean, next to sign, sign clearance"
94707,"trunk galls, crowded, deadwood"
94707,"trunk galls, crowded, suckers, deadwood"
94707,"trunk galls, crowded, suckers, deadwood, nest"
94707,"trunk galls, crown dieback"
94707,"trunk galls, crown dieback, deadwood, suckers, headed back, cavities"
94707,"trunk galls, crown dieback, in decline"
94707,"trunk galls, crown dieback, in decline"
94705,"trunk galls, crown dieback, in decline, chlorotic, suckers, verticillium"
94707,"trunk galls, deadwood"
94707,"trunk galls, deadwood"
94707,"trunk galls, deadwood"
94707,"trunk galls, deadwood"
94707,"trunk galls, deadwood"
94707,"trunk galls, deadwood, crowded"
94707,"trunk galls, deadwood, next to power pole, uneven weight"
94707,"trunk galls, deadwood, suckers"
94707,"trunk galls, decaying pruning cuts"
94707,"trunk galls, endweight reduction over road"
94707,"trunk galls, large branch failure, mites"
94707,"trunk galls, large decaying branch & trunk wound, conchs, exstensive trunk decay"
94707,"trunk galls, next to power pole, deadwood"
94707,"trunk galls, next to sewer cleanout"
94707,"trunk galls, next to utility, 4"" deadwood in middle of crown, uneven weight, half crown dying"
94707,"trunk galls, partially topped, suckers, deadwood"
94707,"trunk galls, relocate existing sign"
94707,"trunk galls, roots cut from repaving, roots growig over curb, crowded"
94707,"trunk galls, suckers,  deadwood, trunk & branch wounds, hit by vehicles"
94707,"trunk galls, suckers, deadwood"
94707,"trunk galls, suckers, deadwood"
94707,"trunk galls, suckers, deadwood"
94707,"trunk galls, suckers, deadwood, crowded"
94707,"trunk galls, suckers, deadwood, decaying pruning cuts"
94707,"trunk galls, suckers, deadwood, next to utilities"
94707,"trunk galls, suckers, decaying pruning cuts, deadwood, uneven weight"
94707,"trunk galls, suckers, next to utility,"
94707,"trunk galls, uneven weight, crown dieback"
94707,"trunk galls, uneven weight, deadwood"
94707,"trunk galls, uneven weight, suckers, deadwood"
94707,"trunk galls, uneven weight, suckers, deadwood, branch cavities"
94702,trunk glue
94709,trunk glue
94707,"trunk glue, aphids"
94702,"trunk glue, aphids, sooty mold"
94703,"trunk glue, headed back, deadwood, crown clean"
94702,"trunk glue, lean towards road, branch wounds, hit by vehicles, suckers, deadwood, crown clean & thin, girdling root"
94702,"trunk glue, next to light pole, building clearance, powdery mildew,"
94704,"trunk glue, next to power pole anchor, sooty mold"
94710,"trunk glue, suckers"
94702,"trunk glue, uneven weight, building clearance, sooty mold"
94704,"trunk guard pressing into root crown, next to utility, included bark"
94707,"trunk hit by trucks, lifting curb, growing into power lines"
94708,"trunk next to road & fence, ivy growing up trunk"
94708,"trunk next to road & fence, ivy growing up trunk"
94708,"trunk next to road & fence, numerous watersprouts"
94708,"trunk over curb, next to utility, poor structure, road clearance, topped"
94708,"trunk recess/wound, uncorrected lean, all weight over road"
94708,trunk right next to road
94703,trunk rubbing against guard
94703,trunk rubbing against guard
94710,"trunk rubbing against tree guard, slight lean towards road, uneven weight, crown clean & thin"
94703,trunk rubbing against trunk guard
94704,"trunk rubbing against trunk guard, slight lean towards road"
94704,"trunk rubbing against trunk guard, small branch failure"
